month_start,department,category,scenario,amount,source
2023-10-01,Operations,Marketing,Budget,1014242.0,budget_vs_actual
2023-10-01,Operations,Salaries,Actual,3046624.0,budget_vs_actual
2023-10-01,Operations,Salaries,Budget,1845696.0,budget_vs_actual
2023-10-01,Operations,Training,Actual,1007854.0,budget_vs_actual
2023-10-01,Operations,Training,Budget,1148524.0,budget_vs_actual
2023-10-01,Operations,Travel,Actual,1187810.0,budget_vs_actual
2023-10-01,Operations,Travel,Budget,1196342.0,budget_vs_actual
2023-10-01,Operations,Utilities,Actual,2143490.0,budget_vs_actual
2023-10-01,Operations,Utilities,Budget,1963846.0,budget_vs_actual
2023-10-01,Sales,Infrastructure,Actual,1172958.0,budget_vs_actual
2023-10-01,Sales,Infrastructure,Budget,1374952.0,budget_vs_actual
2023-10-01,Sales,Marketing,Actual,1117836.0,budget_vs_actual
2023-10-01,Sales,Marketing,Budget,1169730.0,budget_vs_actual
2023-10-01,Sales,Revenue,Actual,2083371.13,sales_orders
2023-10-01,Sales,Salaries,Actual,646910.0,budget_vs_actual
2023-10-01,Sales,Salaries,Budget,506170.0,budget_vs_actual
2023-10-01,Sales,Training,Actual,991608.0,budget_vs_actual
2023-10-01,Sales,Training,Budget,1219696.0,budget_vs_actual
2023-10-01,Sales,Travel,Actual,1216912.0,budget_vs_actual
2023-10-01,Sales,Travel,Budget,1255944.0,budget_vs_actual
2023-10-01,Sales,Utilities,Actual,2732682.0,budget_vs_actual
2023-10-01,Sales,Utilities,Budget,2288588.0,budget_vs_actual
2023-11-01,Finance,Infrastructure,Actual,1456012.0,budget_vs_actual
2023-11-01,Finance,Infrastructure,Budget,1561210.0,budget_vs_actual
2023-11-01,Finance,Marketing,Actual,1026804.0,budget_vs_actual
2023-11-01,Finance,Marketing,Budget,1445432.0,budget_vs_actual
2023-11-01,Finance,Salaries,Actual,1175506.0,budget_vs_actual
2023-11-01,Finance,Salaries,Budget,690548.0,budget_vs_actual
2023-11-01,Finance,Training,Actual,420574.0,budget_vs_actual
2023-11-01,Finance,Training,Budget,273816.0,budget_vs_actual
2023-11-01,Finance,Travel,Actual,1363548.0,budget_vs_actual
2023-11-01,Finance,Travel,Budget,1816330.0,budget_vs_actual
2023-11-01,Finance,Utilities,Actual,1924730.0,budget_vs_actual
2023-11-01,Finance,Utilities,Budget,1122816.0,budget_vs_actual
2023-11-01,HR,Infrastructure,Actual,729040.0,budget_vs_actual
2023-11-01,HR,Infrastructure,Budget,1345504.0,budget_vs_actual
2023-11-01,HR,Marketing,Actual,1623988.0,budget_vs_actual
2023-11-01,HR,Marketing,Budget,1316810.0,budget_vs_actual
2023-11-01,HR,Salaries,Actual,851112.0,budget_vs_actual
2023-11-01,HR,Salaries,Budget,352742.0,budget_vs_actual
2023-11-01,HR,Training,Actual,1439888.0,budget_vs_actual
2023-11-01,HR,Training,Budget,1286918.0,budget_vs_actual
2023-11-01,HR,Travel,Actual,1038352.0,budget_vs_actual
2023-11-01,HR,Travel,Budget,1062382.0,budget_vs_actual
2023-11-01,HR,Utilities,Actual,958304.0,budget_vs_actual
2023-11-01,HR,Utilities,Budget,656062.0,budget_vs_actual
2023-11-01,IT,Infrastructure,Actual,1392984.0,budget_vs_actual
2023-11-01,IT,Infrastructure,Budget,1053444.0,budget_vs_actual
2023-11-01,IT,Marketing,Actual,1374856.0,budget_vs_actual
2023-11-01,IT,Marketing,Budget,1731572.0,budget_vs_actual
2023-11-01,IT,Salaries,Actual,1581402.0,budget_vs_actual
2023-11-01,IT,Salaries,Budget,1494382.0,budget_vs_actual
2023-11-01,IT,Training,Actual,806148.0,budget_vs_actual
2023-11-01,IT,Training,Budget,1205962.0,budget_vs_actual
2023-11-01,IT,Travel,Actual,1268794.0,budget_vs_actual
2023-11-01,IT,Travel,Budget,994456.0,budget_vs_actual
2023-11-01,IT,Utilities,Actual,841826.0,budget_vs_actual
2023-11-01,IT,Utilities,Budget,554816.0,budget_vs_actual
2023-11-01,Marketing,Infrastructure,Actual,1687216.0,budget_vs_actual
2023-11-01,Marketing,Infrastructure,Budget,1459760.0,budget_vs_actual
2023-11-01,Marketing,Marketing,Actual,1948532.0,budget_vs_actual
2023-11-01,Marketing,Marketing,Budget,2250422.0,budget_vs_actual
2023-11-01,Marketing,Salaries,Actual,1997026.0,budget_vs_actual
2023-11-01,Marketing,Salaries,Budget,1724400.0,budget_vs_actual
2023-11-01,Marketing,Training,Actual,2023550.0,budget_vs_actual
2023-11-01,Marketing,Training,Budget,1393128.0,budget_vs_actual
2023-11-01,Marketing,Travel,Actual,727266.0,budget_vs_actual
2023-11-01,Marketing,Travel,Budget,1060924.0,budget_vs_actual
2023-11-01,Marketing,Utilities,Actual,2192682.0,budget_vs_actual
2023-11-01,Marketing,Utilities,Budget,1354780.0,budget_vs_actual
2023-11-01,Operations,Infrastructure,Actual,1025950.0,budget_vs_actual
2023-11-01,Operations,Infrastructure,Budget,1539768.0,budget_vs_actual
2023-11-01,Operations,Marketing,Actual,728190.0,budget_vs_actual
2023-11-01,Operations,Marketing,Budget,995354.0,budget_vs_actual
2023-11-01,Operations,Salaries,Actual,1644076.0,budget_vs_actual
2023-11-01,Operations,Salaries,Budget,1021756.0,budget_vs_actual
2023-11-01,Operations,Training,Actual,1627896.0,budget_vs_actual
2023-11-01,Operations,Training,Budget,1579730.0,budget_vs_actual
2023-11-01,Operations,Travel,Actual,1773010.0,budget_vs_actual
2023-11-01,Operations,Travel,Budget,1872300.0,budget_vs_actual
2023-11-01,Operations,Uncategorized,Actual,30170.0,budget_vs_actual
2023-11-01,Operations,Uncategorized,Budget,80290.0,budget_vs_actual
2023-11-01,Operations,Utilities,Actual,447986.0,budget_vs_actual
2023-11-01,Operations,Utilities,Budget,617718.0,budget_vs_actual
2023-11-01,Sales,Infrastructure,Actual,642234.0,budget_vs_actual
2023-11-01,Sales,Infrastructure,Budget,784518.0,budget_vs_actual
2023-11-01,Sales,Marketing,Actual,2809924.0,budget_vs_actual
2023-11-01,Sales,Marketing,Budget,2070532.0,budget_vs_actual
2023-11-01,Sales,Revenue,Actual,2327911.41,sales_orders
2023-11-01,Sales,Salaries,Actual,864736.0,budget_vs_actual
2023-11-01,Sales,Salaries,Budget,682626.0,budget_vs_actual
2023-11-01,Sales,Training,Actual,747962.0,budget_vs_actual
2023-11-01,Sales,Training,Budget,881000.0,budget_vs_actual
2023-11-01,Sales,Travel,Actual,901016.0,budget_vs_actual
2023-11-01,Sales,Travel,Budget,387944.0,budget_vs_actual
2023-11-01,Sales,Utilities,Actual,774158.0,budget_vs_actual
2023-11-01,Sales,Utilities,Budget,850592.0,budget_vs_actual
2023-12-01,Finance,Infrastructure,Actual,1499750.0,budget_vs_actual
2023-12-01,Finance,Infrastructure,Budget,1083892.0,budget_vs_actual
2023-12-01,Finance,Marketing,Actual,719668.0,budget_vs_actual
2023-12-01,Finance,Marketing,Budget,607338.0,budget_vs_actual
2023-12-01,Finance,Salaries,Actual,3258586.0,budget_vs_actual
2023-12-01,Finance,Salaries,Budget,2599724.0,budget_vs_actual
2023-12-01,Finance,Training,Actual,1399448.0,budget_vs_actual
2023-12-01,Finance,Training,Budget,1408452.0,budget_vs_actual
2023-12-01,Finance,Travel,Actual,1971262.0,budget_vs_actual
2023-12-01,Finance,Travel,Budget,1384130.0,budget_vs_actual
2023-12-01,Finance,Utilities,Actual,1007792.0,budget_vs_actual
2023-12-01,Finance,Utilities,Budget,1067616.0,budget_vs_actual
2023-12-01,HR,Infrastructure,Actual,657226.0,budget_vs_actual
2023-12-01,HR,Infrastructure,Budget,303016.0,budget_vs_actual
2023-12-01,HR,Marketing,Actual,1580054.0,budget_vs_actual
2023-12-01,HR,Marketing,Budget,1813804.0,budget_vs_actual
2023-12-01,HR,Salaries,Actual,2926376.0,budget_vs_actual
2023-12-01,HR,Salaries,Budget,2135762.0,budget_vs_actual
2023-12-01,HR,Training,Actual,2079626.0,budget_vs_actual
2023-12-01,HR,Training,Budget,1648198.0,budget_vs_actual
2023-12-01,HR,Travel,Actual,2333354.0,budget_vs_actual
2023-12-01,HR,Travel,Budget,2376120.0,budget_vs_actual
2023-12-01,HR,Utilities,Actual,2507270.0,budget_vs_actual
2023-12-01,HR,Utilities,Budget,1535460.0,budget_vs_actual
2023-12-01,IT,Infrastructure,Actual,1255758.0,budget_vs_actual
2023-12-01,IT,Infrastructure,Budget,1142264.0,budget_vs_actual
2023-12-01,IT,Marketing,Actual,1275828.0,budget_vs_actual
2023-12-01,IT,Marketing,Budget,1426156.0,budget_vs_actual
2023-12-01,IT,Salaries,Actual,518336.0,budget_vs_actual
2023-12-01,IT,Salaries,Budget,730610.0,budget_vs_actual
2023-12-01,IT,Training,Actual,591050.0,budget_vs_actual
2023-12-01,IT,Training,Budget,759950.0,budget_vs_actual
2023-12-01,IT,Travel,Actual,1652718.0,budget_vs_actual
2023-12-01,IT,Travel,Budget,1589794.0,budget_vs_actual
2023-12-01,IT,Utilities,Actual,456050.0,budget_vs_actual
2023-12-01,IT,Utilities,Budget,434072.0,budget_vs_actual
2023-12-01,Marketing,Infrastructure,Actual,827596.0,budget_vs_actual
2023-12-01,Marketing,Infrastructure,Budget,679840.0,budget_vs_actual
2023-12-01,Marketing,Marketing,Actual,2690618.0,budget_vs_actual
2023-12-01,Marketing,Marketing,Budget,2203382.0,budget_vs_actual
2023-12-01,Marketing,Salaries,Actual,1386006.0,budget_vs_actual
2023-12-01,Marketing,Salaries,Budget,1169164.0,budget_vs_actual
2023-12-01,Marketing,Training,Actual,2074988.0,budget_vs_actual
2023-12-01,Marketing,Training,Budget,1989770.0,budget_vs_actual
2023-12-01,Marketing,Travel,Actual,1543230.0,budget_vs_actual
2023-12-01,Marketing,Travel,Budget,715158.0,budget_vs_actual
2023-12-01,Marketing,Utilities,Actual,324762.0,budget_vs_actual
2023-12-01,Marketing,Utilities,Budget,651112.0,budget_vs_actual
2023-12-01,Operations,Infrastructure,Actual,992854.0,budget_vs_actual
2023-12-01,Operations,Infrastructure,Budget,855992.0,budget_vs_actual
2023-12-01,Operations,Marketing,Actual,1204168.0,budget_vs_actual
2023-12-01,Operations,Marketing,Budget,699336.0,budget_vs_actual
2023-12-01,Operations,Salaries,Actual,1069014.0,budget_vs_actual
2023-12-01,Operations,Salaries,Budget,1134440.0,budget_vs_actual
2023-12-01,Operations,Training,Actual,3323826.0,budget_vs_actual
2023-12-01,Operations,Training,Budget,3068580.0,budget_vs_actual
2023-12-01,Operations,Travel,Actual,891530.0,budget_vs_actual
2023-12-01,Operations,Travel,Budget,549182.0,budget_vs_actual
2023-12-01,Operations,Utilities,Actual,1053992.0,budget_vs_actual
2023-12-01,Operations,Utilities,Budget,840506.0,budget_vs_actual
2023-12-01,Sales,Infrastructure,Actual,1399022.0,budget_vs_actual
2023-12-01,Sales,Infrastructure,Budget,1822774.0,budget_vs_actual
2023-12-01,Sales,Marketing,Actual,790694.0,budget_vs_actual
2023-12-01,Sales,Marketing,Budget,562740.0,budget_vs_actual
2023-12-01,Sales,Revenue,Actual,2056519.51,sales_orders
2023-12-01,Sales,Salaries,Actual,2009508.0,budget_vs_actual
2023-12-01,Sales,Salaries,Budget,1380732.0,budget_vs_actual
2023-12-01,Sales,Training,Actual,1031856.0,budget_vs_actual
2023-12-01,Sales,Training,Budget,1096590.0,budget_vs_actual
2023-12-01,Sales,Travel,Actual,529454.0,budget_vs_actual
2023-12-01,Sales,Travel,Budget,897902.0,budget_vs_actual
2023-12-01,Sales,Utilities,Actual,1379792.0,budget_vs_actual
2023-12-01,Sales,Utilities,Budget,1566086.0,budget_vs_actual
2024-01-01,Sales,Revenue,Actual,1999979.76,sales_orders
2024-02-01,Sales,Revenue,Actual,1866829.9,sales_orders
2024-03-01,Sales,Revenue,Actual,2019158.22,sales_orders
2024-04-01,Sales,Revenue,Actual,1912152.2,sales_orders
2024-05-01,Sales,Revenue,Actual,2042321.42,sales_orders
2024-06-01,Sales,Revenue,Actual,1957474.23,sales_orders
2024-07-01,Sales,Revenue,Actual,1997393.67,sales_orders
2024-08-01,Sales,Revenue,Actual,2037558.3,sales_orders
2024-09-01,Sales,Revenue,Actual,1996699.32,sales_orders
2024-10-01,Sales,Revenue,Actual,1995517.49,sales_orders
2024-11-01,Sales,Revenue,Actual,2450451.84,sales_orders
2024-12-01,Sales,Revenue,Actual,2031283.43,sales_orders
2025-01-01,Sales,Revenue,Actual,2053229.85,sales_orders
2025-02-01,Sales,Revenue,Actual,1888985.25,sales_orders
2025-03-01,Sales,Revenue,Actual,2055568.9,sales_orders
2025-04-01,Sales,Revenue,Actual,2015163.38,sales_orders
2025-05-01,Sales,Revenue,Actual,2068579.39,sales_orders
2025-06-01,Sales,Revenue,Actual,1953417.71,sales_orders
2025-07-01,Sales,Revenue,Actual,2033989.93,sales_orders
2025-08-01,Sales,Revenue,Actual,2092072.11,sales_orders
2025-09-01,Sales,Revenue,Actual,1949839.88,sales_orders
2025-10-01,Sales,Revenue,Actual,2046029.51,sales_orders
2025-11-01,Sales,Revenue,Actual,2457098.9,sales_orders
2025-12-01,Sales,Revenue,Actual,2084490.03,sales_orders
