Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID
9/8/2021 0:00,Finance,Salaries,Central,136290,10641,Bank Transfer,TXN106262
3/20/2021 0:00,Operations,Salaries,South,36957,130920,Bank Transfer,TXN106263
12/12/2023 0:00,IT,Infrastructure,East,126552,118481,Cash,TXN106264
6/17/2023 0:00,HR,Training,South,120423,16962,UPI,TXN106265
7/10/2023 0:00,IT,Salaries,South,47010,104611,Cash,TXN106266
2/20/2023 0:00,Operations,Travel,South,20251,168911,Bank Transfer,TXN106267
8/14/2021 0:00,Marketing,Training,East,32343,144874,Card,TXN106268
12/11/2023 0:00,Sales,Marketing,South,97943,127062,Bank Transfer,TXN106269
11/24/2023 0:00,Sales,Training,Central,81734,15638,UPI,TXN106270
3/14/2023 0:00,Marketing,Travel,South,106485,110014,Cash,TXN106271
1/12/2023 0:00,Sales,Infrastructure,East,124643,99765,Bank Transfer,TXN106272
5/11/2021 0:00,IT,Utilities,East,44385,93157,Bank Transfer,TXN106273
10/20/2023 0:00,Sales,Utilities,West,48848,161972,Card,TXN106274
9/24/2022 0:00,Operations,Infrastructure,South,120538,122769,UPI,TXN106275
4/18/2023 0:00,Operations,Travel,East,122174,145061,Bank Transfer,TXN106276
1/29/2023 0:00,IT,Salaries,South,142971,14507,Bank Transfer,TXN106277
12/5/2022 0:00,Marketing,Training,North,110338,13165,Cash,TXN106278
5/12/2022 0:00,HR,Training,Central,23983,131141,UPI,TXN106279
11/19/2021 0:00,IT,Salaries,Central,32706,55572,Card,TXN106280
9/7/2022 0:00,Sales,Utilities,South,30357,11706,Bank Transfer,TXN106281
11/25/2021 0:00,IT,Infrastructure,Central,37528,128923,UPI,TXN106282
5/13/2021 0:00,Operations,Infrastructure,Central,39223,104147,UPI,TXN106283
4/15/2023 0:00,IT,Marketing,North,59877,77650,UPI,TXN106284
10/13/2022 0:00,IT,Utilities,Central,54487,10317,UPI,TXN106285
5/1/2021 0:00,HR,Infrastructure,Central,124167,110976,Bank Transfer,TXN106286
8/29/2022 0:00,Operations,Marketing,East,149103,87859,UPI,TXN106287
8/23/2023 0:00,Finance,Salaries,Central,104197,51871,Cash,TXN106288
5/9/2021 0:00,Finance,Utilities,South,87137,88286,Cash,TXN106289
1/29/2021 0:00,Operations,Utilities,Central,20675,132614,Card,TXN106290
12/23/2022 0:00,Finance,Infrastructure,South,55221,142886,Card,TXN106291
11/29/2021 0:00,Sales,Infrastructure,Central,99020,159475,UPI,TXN106292
8/2/2023 0:00,Finance,Travel,South,60711,120655,Card,TXN106293
11/14/2023 0:00,Sales,Salaries,Central,46978,45483,UPI,TXN106294
12/22/2021 0:00,Operations,Salaries,South,39022,112950,Cash,TXN106295
5/19/2021 0:00,Finance,Training,Central,95251,122058,Cash,TXN106296
1/29/2021 0:00,Finance,Marketing,North,47739,18091,Cash,TXN106297
7/20/2023 0:00,Marketing,Marketing,East,93169,63991,Cash,TXN106298
5/11/2022 0:00,Sales,Travel,East,14226,168745,Card,TXN106299
10/11/2023 0:00,Sales,Training,East,110258,24964,Card,TXN106300
10/17/2022 0:00,IT,Salaries,East,98897,60473,UPI,TXN106301
4/8/2023 0:00,HR,Marketing,North,116844,142873,Card,TXN106302
12/17/2021 0:00,Finance,Salaries,North,53478,23447,Cash,TXN106303
7/8/2022 0:00,Marketing,Salaries,Central,51073,145561,Cash,TXN106304
10/26/2021 0:00,HR,Training,North,16161,99919,UPI,TXN106305
3/5/2021 0:00,Marketing,Marketing,East,107465,41496,Cash,TXN106306
1/25/2023 0:00,HR,Infrastructure,West,48229,169637,Cash,TXN106307
2/9/2023 0:00,Finance,Infrastructure,Central,11628,51397,UPI,TXN106308
4/14/2023 0:00,Marketing,Training,South,83516,63932,UPI,TXN106309
6/15/2021 0:00,Sales,Marketing,East,112542,43191,Bank Transfer,TXN106310
5/21/2022 0:00,IT,Travel,East,56892,68235,Card,TXN106311
3/4/2023 0:00,Marketing,Utilities,East,87411,59528,Card,TXN106312
4/13/2023 0:00,Operations,Training,North,32980,47401,UPI,TXN106313
5/8/2023 0:00,Finance,Salaries,South,60451,141319,Bank Transfer,TXN106314
3/17/2023 0:00,Finance,Training,Central,136630,150120,Card,TXN106315
1/31/2023 0:00,Operations,Utilities,East,31798,165407,Cash,TXN106316
4/13/2023 0:00,HR,Training,South,111320,144646,UPI,TXN106317
10/10/2021 0:00,IT,Marketing,West,19589,64312,UPI,TXN106318
1/14/2022 0:00,HR,Salaries,North,121251,95479,Card,TXN106319
7/17/2021 0:00,Operations,Utilities,East,90633,101784,Cash,TXN106320
10/12/2023 0:00,Operations,Infrastructure,South,117656,60960,Cash,TXN106321
10/21/2023 0:00,IT,Travel,South,58222,83422,UPI,TXN106322
7/10/2022 0:00,Operations,Training,East,16381,45299,UPI,TXN106323
12/22/2021 0:00,Operations,Training,South,100907,108041,Cash,TXN106324
11/7/2023 0:00,Marketing,Utilities,South,66615,46465,UPI,TXN106325
10/1/2022 0:00,IT,Travel,Central,78453,47787,Bank Transfer,TXN106326
1/14/2022 0:00,Finance,Training,North,37115,30444,Card,TXN106327
11/11/2022 0:00,HR,Infrastructure,Central,14353,167987,Cash,TXN106328
5/21/2022 0:00,Finance,Utilities,North,86162,58113,Card,TXN106329
6/18/2023 0:00,Finance,Marketing,North,79901,38968,Bank Transfer,TXN106330
3/17/2021 0:00,Marketing,Salaries,Central,36576,32158,UPI,TXN106331
8/19/2021 0:00,HR,Infrastructure,East,123506,36630,Card,TXN106332
8/20/2023 0:00,Finance,Travel,South,95038,11919,Card,TXN106333
10/29/2021 0:00,IT,Travel,West,53701,165384,UPI,TXN106334
12/27/2022 0:00,HR,Infrastructure,Central,101837,154053,Card,TXN106335
8/3/2021 0:00,Sales,Marketing,Central,134390,67768,Card,TXN106336
3/10/2021 0:00,Marketing,Training,East,93661,150083,Bank Transfer,TXN106337
1/28/2022 0:00,Finance,Marketing,South,37468,120879,Card,TXN106338
9/24/2021 0:00,Operations,Training,Central,134854,154891,UPI,TXN106339
12/29/2023 0:00,HR,Training,West,49123,81967,UPI,TXN106340
9/3/2022 0:00,Sales,Travel,South,82599,44022,UPI,TXN106341
10/6/2023 0:00,Operations,Training,Central,147075,104565,Cash,TXN106342
8/20/2023 0:00,Sales,Infrastructure,Central,27173,97547,Bank Transfer,TXN106343
12/29/2022 0:00,Finance,Training,North,147530,135406,Card,TXN106344
11/4/2022 0:00,Operations,Infrastructure,North,71194,49459,Card,TXN106345
2/27/2022 0:00,Finance,Salaries,Central,131110,40105,UPI,TXN106346
4/25/2021 0:00,Operations,Travel,East,63621,67574,UPI,TXN106347
8/8/2021 0:00,HR,Marketing,North,74213,54138,UPI,TXN106348
1/31/2021 0:00,IT,Utilities,Central,115959,83157,UPI,TXN106349
9/9/2022 0:00,IT,Marketing,South,143181,82254,Cash,TXN106350
6/23/2022 0:00,Sales,Marketing,West,131710,30235,Bank Transfer,TXN106351
1/9/2023 0:00,Marketing,Utilities,North,39145,42576,Bank Transfer,TXN106352
10/23/2023 0:00,Operations,Travel,Central,87935,134827,Cash,TXN106353
5/21/2023 0:00,Finance,Training,North,80621,81711,Card,TXN106354
4/11/2021 0:00,Marketing,Salaries,South,90195,159850,Card,TXN106355
12/18/2023 0:00,HR,Marketing,East,31274,39935,Bank Transfer,TXN106356
11/23/2022 0:00,HR,Training,Central,116057,121330,Bank Transfer,TXN106357
7/30/2023 0:00,HR,Marketing,South,20987,45436,Card,TXN106358
12/7/2021 0:00,IT,Travel,West,138603,30264,Cash,TXN106359
5/11/2023 0:00,Finance,Travel,Central,72538,150302,Cash,TXN106360
11/10/2023 0:00,HR,Infrastructure,West,137571,125966,Card,TXN106361
2/7/2021 0:00,HR,Travel,East,120324,116781,Cash,TXN106362
10/22/2022 0:00,Sales,Travel,Central,98291,33627,UPI,TXN106363
7/17/2023 0:00,Operations,Marketing,Central,74082,134174,Bank Transfer,TXN106364
11/16/2023 0:00,Operations,Salaries,South,17148,155884,Card,TXN106365
3/30/2022 0:00,Operations,Marketing,North,40900,157587,UPI,TXN106366
1/7/2023 0:00,Marketing,Training,Central,21771,98609,UPI,TXN106367
3/30/2023 0:00,Sales,Travel,East,76461,153556,Cash,TXN106368
2/12/2023 0:00,IT,Infrastructure,Central,48989,142938,Cash,TXN106369
1/13/2021 0:00,Marketing,Salaries,Central,42996,139922,Bank Transfer,TXN106370
7/4/2023 0:00,Sales,Infrastructure,Central,36997,164706,Bank Transfer,TXN106371
7/10/2023 0:00,HR,Utilities,Central,39488,42912,Card,TXN106372
4/5/2023 0:00,Finance,Infrastructure,East,119752,65187,Bank Transfer,TXN106373
1/6/2022 0:00,Marketing,Infrastructure,South,32975,14550,UPI,TXN106374
11/28/2021 0:00,Marketing,Training,North,47310,165429,Bank Transfer,TXN106375
9/18/2021 0:00,HR,Travel,East,74254,168669,UPI,TXN106376
11/28/2022 0:00,HR,Training,East,103264,106249,UPI,TXN106377
11/18/2022 0:00,Finance,Travel,West,113197,98515,Card,TXN106378
8/8/2023 0:00,Operations,Training,North,35809,37445,Cash,TXN106379
1/22/2022 0:00,Marketing,Travel,South,115730,144414,Bank Transfer,TXN106380
4/1/2023 0:00,Sales,Travel,South,53995,82130,Card,TXN106381
4/13/2022 0:00,IT,Travel,West,134189,109961,Bank Transfer,TXN106382
3/10/2021 0:00,HR,Infrastructure,West,67812,129108,UPI,TXN106383
7/19/2021 0:00,HR,Utilities,East,69760,119486,Bank Transfer,TXN106384
8/4/2021 0:00,IT,Travel,South,136675,23745,Cash,TXN106385
7/31/2021 0:00,Sales,Utilities,South,114419,75052,Bank Transfer,TXN106386
5/23/2022 0:00,HR,Utilities,South,27507,110460,Bank Transfer,TXN106387
1/16/2021 0:00,IT,Marketing,East,44388,78621,UPI,TXN106388
6/3/2023 0:00,HR,Marketing,South,72164,142765,Bank Transfer,TXN106389
11/28/2021 0:00,Operations,Salaries,Central,95894,132827,Cash,TXN106390
12/18/2022 0:00,Operations,Training,West,67095,34125,Bank Transfer,TXN106391
7/5/2022 0:00,HR,Marketing,West,90469,151542,UPI,TXN106392
7/31/2023 0:00,HR,Travel,West,109774,109095,Card,TXN106393
9/13/2021 0:00,Operations,Utilities,West,123855,140067,UPI,TXN106394
9/19/2023 0:00,HR,Training,Central,86189,141928,UPI,TXN106395
12/29/2022 0:00,Sales,Salaries,North,125964,131531,UPI,TXN106396
5/30/2023 0:00,Sales,Marketing,South,112945,71123,Card,TXN106397
3/26/2023 0:00,Finance,Infrastructure,West,17176,14179,Cash,TXN106398
10/11/2022 0:00,Sales,Training,South,83915,166484,UPI,TXN106399
9/27/2023 0:00,Marketing,Salaries,South,55663,138103,UPI,TXN106400
4/16/2022 0:00,Marketing,Travel,Central,16788,33640,Cash,TXN106401
11/21/2022 0:00,Marketing,Training,South,16282,35006,Cash,TXN106402
12/1/2022 0:00,HR,Utilities,West,122218,98280,Bank Transfer,TXN106403
5/22/2022 0:00,HR,Travel,South,15375,106474,Cash,TXN106404
9/19/2023 0:00,IT,Travel,Central,28610,126377,Card,TXN106405
10/7/2023 0:00,Marketing,Training,West,128781,107042,UPI,TXN106406
3/15/2023 0:00,Marketing,Infrastructure,Central,135194,134407,UPI,TXN106407
4/11/2023 0:00,Sales,Infrastructure,East,142412,91237,Card,TXN106408
8/2/2021 0:00,Operations,Training,North,83519,130513,Bank Transfer,TXN106409
6/18/2021 0:00,Operations,Training,South,117345,107591,UPI,TXN106410
9/5/2023 0:00,Finance,Training,South,42088,133174,UPI,TXN106411
5/26/2021 0:00,IT,Utilities,South,121318,12036,Bank Transfer,TXN106412
5/31/2022 0:00,Operations,Marketing,East,84063,102569,Bank Transfer,TXN106413
3/29/2022 0:00,Finance,Travel,North,100915,51229,Bank Transfer,TXN106414
3/1/2021 0:00,Sales,Training,Central,72294,78870,Card,TXN106415
6/12/2022 0:00,IT,Marketing,East,56661,27585,Card,TXN106416
10/21/2023 0:00,IT,Utilities,East,84090,40681,Cash,TXN106417
4/19/2022 0:00,Marketing,Travel,West,56185,147839,Bank Transfer,TXN106418
1/27/2023 0:00,HR,Marketing,East,78105,167154,Card,TXN106419
2/21/2023 0:00,Marketing,Travel,East,99301,13481,Card,TXN106420
3/9/2022 0:00,Sales,Infrastructure,South,103142,57375,Cash,TXN106421
2/5/2022 0:00,Marketing,Training,West,21578,145792,Card,TXN106422
2/26/2021 0:00,IT,Infrastructure,Central,114358,77184,UPI,TXN106423
9/30/2023 0:00,Marketing,Salaries,North,40202,162608,Card,TXN106424
7/5/2021 0:00,Finance,Utilities,Central,89963,144299,Bank Transfer,TXN106425
2/2/2022 0:00,Marketing,Training,West,34381,22758,Cash,TXN106426
8/28/2022 0:00,Operations,Marketing,South,94005,79047,Bank Transfer,TXN106427
2/27/2023 0:00,Sales,Travel,North,138730,116354,Bank Transfer,TXN106428
6/7/2021 0:00,Sales,Salaries,Central,49615,36270,Cash,TXN106429
8/12/2022 0:00,IT,Utilities,North,15802,128907,UPI,TXN106430
4/11/2022 0:00,Marketing,Utilities,North,113533,92217,Cash,TXN106431
3/22/2022 0:00,IT,Utilities,North,124831,166512,UPI,TXN106432
3/12/2023 0:00,IT,Marketing,East,21841,52504,UPI,TXN106433
7/18/2023 0:00,Finance,Training,West,111572,99811,Bank Transfer,TXN106434
1/17/2021 0:00,HR,Infrastructure,West,74660,158790,Bank Transfer,TXN106435
1/1/2023 0:00,IT,Salaries,South,122187,91982,Bank Transfer,TXN106436
11/22/2021 0:00,HR,Marketing,Central,110489,153748,Bank Transfer,TXN106437
9/22/2023 0:00,HR,Travel,South,28921,33240,Cash,TXN106438
9/5/2022 0:00,Sales,Marketing,Central,147817,107768,Card,TXN106439
6/30/2022 0:00,Operations,Travel,North,41443,151909,Cash,TXN106440
8/19/2022 0:00,Operations,Travel,Central,25016,83812,Card,TXN106441
7/10/2023 0:00,Marketing,Utilities,Central,88755,44473,Cash,TXN106442
4/22/2023 0:00,Finance,Marketing,North,123264,22095,Bank Transfer,TXN106443
12/10/2021 0:00,Finance,Infrastructure,South,39012,8435,Card,TXN106444
5/9/2023 0:00,Operations,Travel,Central,97617,51300,Cash,TXN106445
3/21/2022 0:00,Marketing,Utilities,South,110064,155085,Cash,TXN106446
8/10/2021 0:00,Operations,Infrastructure,South,87974,64248,UPI,TXN106447
8/15/2022 0:00,Marketing,Marketing,West,31251,91617,Cash,TXN106448
10/28/2023 0:00,Marketing,Infrastructure,North,47860,130817,Bank Transfer,TXN106449
10/15/2023 0:00,Marketing,Marketing,North,147652,32478,Cash,TXN106450
1/16/2021 0:00,Marketing,Travel,East,58201,54418,Cash,TXN106451
6/8/2022 0:00,Sales,Salaries,South,87919,20203,Bank Transfer,TXN106452
3/14/2023 0:00,Sales,Salaries,East,104499,82774,Card,TXN106453
1/21/2021 0:00,Operations,Training,North,79936,67741,Card,TXN106454
8/16/2021 0:00,Marketing,Training,North,61922,121488,Bank Transfer,TXN106455
10/5/2023 0:00,IT,Travel,East,35344,131969,Card,TXN106456
3/20/2023 0:00,Marketing,Infrastructure,North,133865,42186,UPI,TXN106457
2/8/2022 0:00,IT,Marketing,North,123581,22768,Cash,TXN106458
12/26/2023 0:00,Sales,Salaries,West,34780,150285,Cash,TXN106459
3/13/2022 0:00,Marketing,Marketing,Central,68210,113464,Card,TXN106460
4/9/2023 0:00,HR,Travel,West,10661,85234,Card,TXN106461
7/23/2023 0:00,Operations,Infrastructure,Central,76214,57792,Card,TXN106462
9/16/2021 0:00,Marketing,Marketing,West,67146,84932,Bank Transfer,TXN106463
4/13/2021 0:00,Finance,Infrastructure,West,62452,53170,UPI,TXN106464
9/20/2023 0:00,IT,Salaries,South,54505,31585,UPI,TXN106465
2/8/2023 0:00,Marketing,Marketing,East,126953,168845,Card,TXN106466
3/24/2023 0:00,HR,Utilities,West,112594,112722,Bank Transfer,TXN106467
8/14/2021 0:00,IT,Salaries,South,15647,80023,Card,TXN106468
8/1/2023 0:00,HR,Infrastructure,West,67083,78311,Bank Transfer,TXN106469
4/8/2022 0:00,Operations,Travel,East,115010,69520,Bank Transfer,TXN106470
8/25/2021 0:00,Operations,Utilities,South,38979,9985,Cash,TXN106471
11/16/2023 0:00,Operations,Training,Central,43288,85759,Card,TXN106472
5/21/2022 0:00,Sales,Marketing,East,146714,61319,Cash,TXN106473
3/25/2023 0:00,HR,Training,North,56698,91949,Cash,TXN106474
2/6/2023 0:00,Marketing,Salaries,South,13884,146277,UPI,TXN106475
9/26/2022 0:00,Finance,Marketing,North,126564,164121,Bank Transfer,TXN106476
9/18/2023 0:00,Finance,Marketing,South,45509,95036,Bank Transfer,TXN106477
9/10/2022 0:00,Operations,Utilities,Central,41649,106474,Bank Transfer,TXN106478
9/30/2021 0:00,Finance,Utilities,South,106068,67431,Bank Transfer,TXN106479
8/20/2021 0:00,IT,Utilities,West,108954,64183,Cash,TXN106480
2/7/2023 0:00,HR,Utilities,North,21036,91165,Bank Transfer,TXN106481
5/11/2022 0:00,HR,Travel,North,94571,15769,UPI,TXN106482
11/14/2023 0:00,HR,Infrastructure,South,19747,16989,UPI,TXN106483
5/17/2022 0:00,IT,Utilities,West,56692,69090,Cash,TXN106484
1/25/2021 0:00,Marketing,Salaries,West,66777,133377,Cash,TXN106485
10/15/2021 0:00,Sales,Marketing,South,72108,152811,Card,TXN106486
12/4/2021 0:00,IT,Training,East,117008,112323,Card,TXN106487
11/27/2023 0:00,HR,Utilities,Central,60387,161023,Bank Transfer,TXN106488
5/17/2021 0:00,HR,Salaries,South,146590,86468,Cash,TXN106489
5/23/2022 0:00,HR,Travel,West,16277,126622,Cash,TXN106490
8/15/2021 0:00,Marketing,Salaries,Central,85877,64471,UPI,TXN106491
11/16/2021 0:00,Finance,Training,South,127120,50028,UPI,TXN106492
7/5/2023 0:00,Sales,Training,Central,33613,82051,UPI,TXN106493
3/27/2021 0:00,IT,Salaries,East,142031,162011,Cash,TXN106494
7/15/2023 0:00,HR,Travel,West,62100,126020,Card,TXN106495
2/22/2021 0:00,Operations,Training,East,147008,51054,Cash,TXN106496
5/10/2023 0:00,Sales,Travel,East,116940,147908,Cash,TXN106497
5/17/2023 0:00,Operations,Marketing,West,29923,142916,Cash,TXN106498
3/9/2022 0:00,Sales,Utilities,East,19227,17903,Card,TXN106499
9/26/2023 0:00,HR,Training,South,78580,51640,UPI,TXN106500
4/10/2021 0:00,Sales,Salaries,South,123767,16494,Bank Transfer,TXN106501
9/17/2023 0:00,Sales,Infrastructure,Central,132478,87770,Bank Transfer,TXN106502
8/22/2022 0:00,HR,Infrastructure,South,109590,159216,Bank Transfer,TXN106503
2/7/2022 0:00,Marketing,Marketing,South,85186,162458,Card,TXN106504
1/31/2022 0:00,Operations,Infrastructure,Central,109934,119455,Card,TXN106505
2/19/2022 0:00,Marketing,Marketing,North,95947,139407,Bank Transfer,TXN106506
7/28/2023 0:00,Operations,Utilities,West,29500,91798,Bank Transfer,TXN106507
11/8/2022 0:00,Finance,Marketing,South,103066,166939,Card,TXN106508
4/8/2022 0:00,Operations,Travel,Central,23024,42620,Bank Transfer,TXN106509
6/25/2022 0:00,Operations,Travel,East,39088,12755,Cash,TXN106510
3/25/2021 0:00,Sales,Travel,East,129770,119203,UPI,TXN106511
9/28/2021 0:00,Finance,Training,South,137393,15788,Card,TXN106512
9/1/2021 0:00,HR,Travel,West,52440,168647,UPI,TXN106513
1/23/2022 0:00,HR,Travel,Central,108739,92049,Bank Transfer,TXN106514
8/2/2021 0:00,IT,Travel,Central,98797,78668,Bank Transfer,TXN106515
3/29/2023 0:00,Finance,Travel,Central,138848,58120,Card,TXN106516
2/28/2021 0:00,Sales,Training,Central,27349,34532,Card,TXN106517
6/2/2023 0:00,IT,Travel,Central,141287,26909,Cash,TXN106518
4/23/2023 0:00,IT,Travel,West,30704,92266,Card,TXN106519
7/13/2023 0:00,HR,Utilities,Central,138245,8749,UPI,TXN106520
5/3/2021 0:00,Operations,Training,West,143777,150007,Card,TXN106521
3/15/2022 0:00,Sales,Travel,West,91598,24049,Cash,TXN106522
10/19/2023 0:00,Finance,Marketing,West,51732,137745,UPI,TXN106523
7/16/2022 0:00,IT,Utilities,East,140241,10915,Bank Transfer,TXN106524
4/28/2021 0:00,Sales,Training,North,41233,145028,Card,TXN106525
6/24/2023 0:00,HR,Infrastructure,South,131124,69409,Bank Transfer,TXN106526
1/30/2022 0:00,IT,Salaries,East,103267,146651,Cash,TXN106527
5/26/2023 0:00,IT,Training,North,83658,147299,Card,TXN106528
7/24/2023 0:00,Marketing,Utilities,East,136160,86245,Cash,TXN106529
8/10/2023 0:00,HR,Travel,West,83785,159005,Bank Transfer,TXN106530
3/16/2021 0:00,Marketing,Utilities,West,146018,116881,UPI,TXN106531
10/22/2021 0:00,HR,Salaries,Central,14743,63877,Cash,TXN106532
1/21/2021 0:00,HR,Salaries,West,130138,25817,Card,TXN106533
11/5/2023 0:00,Marketing,Training,East,59612,168206,Card,TXN106534
7/14/2022 0:00,Sales,Travel,South,84696,139152,Bank Transfer,TXN106535
1/7/2022 0:00,Sales,Travel,West,42068,50462,Bank Transfer,TXN106536
3/29/2023 0:00,Sales,Marketing,North,148364,95425,Bank Transfer,TXN106537
12/29/2023 0:00,Operations,Salaries,East,17629,63330,Bank Transfer,TXN106538
4/26/2023 0:00,IT,Travel,North,141361,137524,Card,TXN106539
6/5/2022 0:00,Sales,Salaries,Central,103397,32759,Card,TXN106540
1/6/2022 0:00,Operations,Marketing,Central,25791,127341,Card,TXN106541
4/11/2021 0:00,IT,Infrastructure,South,74407,164819,Cash,TXN106542
10/23/2022 0:00,Sales,Salaries,East,98312,58439,UPI,TXN106543
8/26/2023 0:00,HR,Marketing,South,35308,15793,UPI,TXN106544
8/31/2021 0:00,Finance,Marketing,North,131356,83610,UPI,TXN106545
1/23/2023 0:00,Sales,Marketing,South,132673,57433,Cash,TXN106546
5/27/2022 0:00,Finance,Utilities,North,90986,114912,Bank Transfer,TXN106547
4/29/2023 0:00,Sales,Training,South,115152,155772,Bank Transfer,TXN106548
7/9/2022 0:00,HR,Travel,Central,14937,117795,Bank Transfer,TXN106549
8/14/2021 0:00,Finance,Salaries,East,86519,27347,Card,TXN106550
8/2/2021 0:00,Operations,Training,South,106422,29983,Cash,TXN106551
12/19/2022 0:00,HR,Utilities,North,41994,90596,UPI,TXN106552
3/8/2021 0:00,Finance,Salaries,East,139272,107428,Bank Transfer,TXN106553
1/31/2022 0:00,Finance,Training,Central,54477,84018,UPI,TXN106554
9/4/2022 0:00,Marketing,Utilities,Central,41881,150212,Bank Transfer,TXN106555
11/2/2023 0:00,Marketing,Travel,West,132822,81303,UPI,TXN106556
2/9/2023 0:00,HR,Marketing,East,138941,94142,Card,TXN106557
